,employee_id,last_name,order_id,product_name,quantity
1142,3,Leverling,10682,Rhönbräu Klosterbier,30
1143,2,Fuller,10683,Filo Mix,9
1144,3,Leverling,10684,Boston Crab Meat,20
1145,3,Leverling,10684,Zaanse koeken,40
1146,3,Leverling,10684,Camembert Pierrot,30
1147,4,Peacock,10685,Ikura,20
1148,4,Peacock,10685,Jack's New England Clam Chowder,4
1149,4,Peacock,10685,Zaanse koeken,15
1150,2,Fuller,10686,Alice Mutton,30
1151,2,Fuller,10686,Gumbär Gummibärchen,15
1152,9,Dodsworth,10687,Mishi Kobe,50
1153,9,Dodsworth,10687,Thüringer Rostbratwurst,10
1154,9,Dodsworth,10687,Inlagd Sill,6
1155,4,Peacock,10688,Ikura,18
1156,4,Peacock,10688,Rössle Sauerkraut,60
1157,4,Peacock,10688,Sasquatch Ale,14
1158,1,Davolio,10689,Chai,35
1159,1,Davolio,10690,Gnocchi di nonna Alice,20
1160,1,Davolio,10690,Original Frankfurter grüne Soße,30
1161,2,Fuller,10691,Chai,30
1162,2,Fuller,10691,Thüringer Rostbratwurst,40
1163,2,Fuller,10691,Ipoh Coffee,40
1164,2,Fuller,10691,Gula Malacca,24
1165,2,Fuller,10691,Tarte au sucre,48
1166,4,Peacock,10692,Vegie-spread,20
1167,3,Leverling,10693,Mishi Kobe,6
1168,3,Leverling,10693,Tourtière,60
1169,3,Leverling,10693,Gudbrandsdalsost,30
1170,3,Leverling,10693,Röd Kaviar,15
1171,8,Callahan,10694,Uncle Bob's Organic Dried Pears,90
1172,8,Callahan,10694,Raclette Courdavault,25
1173,8,Callahan,10694,Outback Lager,50
1174,7,King,10695,Northwoods Cranberry Sauce,10
1175,7,King,10695,Queso Manchego La Pastora,4
1176,7,King,10695,Guaraná Fantástica,20
1177,8,Callahan,10696,Alice Mutton,20
1178,8,Callahan,10696,Spegesild,18
1179,3,Leverling,10697,Teatime Chocolate Biscuits,7
1180,3,Leverling,10697,Steeleye Stout,9
1181,3,Leverling,10697,Escargots de Bourgogne,30
1182,3,Leverling,10697,Outback Lager,30
1183,4,Peacock,10698,Queso Cabrales,15
1184,4,Peacock,10698,Alice Mutton,8
1185,4,Peacock,10698,Thüringer Rostbratwurst,12
1186,4,Peacock,10698,Louisiana Fiery Hot Pepper Sauce,65
1187,4,Peacock,10698,Outback Lager,8
1188,3,Leverling,10699,Zaanse koeken,12
1189,3,Leverling,10700,Chai,5
1190,3,Leverling,10700,Sasquatch Ale,12
1191,3,Leverling,10700,Scottish Longbreads,40
1192,3,Leverling,10700,Fløtemysost,60
1193,6,Suyama,10701,Raclette Courdavault,42
1194,6,Suyama,10701,Fløtemysost,20
1195,6,Suyama,10701,Lakkalikööri,35
1196,4,Peacock,10702,Aniseed Syrup,6
1197,4,Peacock,10702,Lakkalikööri,15
1198,6,Suyama,10703,Chang,5
1199,6,Suyama,10703,Raclette Courdavault,35
1200,6,Suyama,10703,Röd Kaviar,35
1201,6,Suyama,10704,Chef Anton's Cajun Seasoning,6
1202,6,Suyama,10704,Guaraná Fantástica,35
1203,6,Suyama,10704,Chocolade,24
1204,9,Dodsworth,10705,Gorgonzola Telino,20
1205,9,Dodsworth,10705,Mascarpone Fabioli,4
1206,8,Callahan,10706,Pavlova,20
1207,8,Callahan,10706,Ipoh Coffee,24
1208,8,Callahan,10706,Raclette Courdavault,8
1209,4,Peacock,10707,Pâté chinois,21
1210,4,Peacock,10707,Ravioli Angelo,40
1211,4,Peacock,10707,Outback Lager,28
1212,6,Suyama,10708,Chef Anton's Gumbo Mix,4
1213,6,Suyama,10708,Inlagd Sill,5
1214,1,Davolio,10709,Northwoods Cranberry Sauce,40
1215,1,Davolio,10709,Manjimup Dried Apples,28
1216,1,Davolio,10709,Camembert Pierrot,10
1217,1,Davolio,10710,Teatime Chocolate Biscuits,5
1218,1,Davolio,10710,Zaanse koeken,5
1219,5,Buchanan,10711,Teatime Chocolate Biscuits,12
1220,5,Buchanan,10711,Jack's New England Clam Chowder,42
1221,5,Buchanan,10711,Perth Pasties,120
1222,3,Leverling,10712,Perth Pasties,3
1223,3,Leverling,10712,Gnocchi di nonna Alice,30
1224,1,Davolio,10713,Ikura,18
1225,1,Davolio,10713,Gumbär Gummibärchen,30
1226,1,Davolio,10713,Røgede sild,110
1227,1,Davolio,10713,Spegesild,24
1228,5,Buchanan,10714,Chang,30
1229,5,Buchanan,10714,Alice Mutton,27
1230,5,Buchanan,10714,Zaanse koeken,50
1231,5,Buchanan,10714,Gnocchi di nonna Alice,18
1232,5,Buchanan,10714,Escargots de Bourgogne,12
1233,3,Leverling,10715,Ikura,21
1234,3,Leverling,10715,Fløtemysost,30
1235,4,Peacock,10716,Sir Rodney's Scones,5
1236,4,Peacock,10716,Manjimup Dried Apples,7
1237,4,Peacock,10716,Sirop d'érable,10
1238,1,Davolio,10717,Sir Rodney's Scones,32
1239,1,Davolio,10717,Tourtière,15
1240,1,Davolio,10717,Gudbrandsdalsost,25
1241,1,Davolio,10718,Queso Manchego La Pastora,36
1242,1,Davolio,10718,Pavlova,20
1243,1,Davolio,10718,Inlagd Sill,40
1244,1,Davolio,10718,Tarte au sucre,20
1245,8,Callahan,10719,Carnarvon Tigers,12
1246,8,Callahan,10719,Nord-Ost Matjeshering,3
1247,8,Callahan,10719,Tourtière,40
1248,8,Callahan,10720,Steeleye Stout,21
1249,8,Callahan,10720,Fløtemysost,8
1250,5,Buchanan,10721,Gula Malacca,50
1251,8,Callahan,10722,Chang,3
1252,8,Callahan,10722,Gorgonzola Telino,50
1253,8,Callahan,10722,Scottish Longbreads,45
1254,8,Callahan,10722,Rhönbräu Klosterbier,42
1255,3,Leverling,10723,Gumbär Gummibärchen,15
1256,8,Callahan,10724,Ikura,16
1257,8,Callahan,10724,Sirop d'érable,5
1258,4,Peacock,10725,Jack's New England Clam Chowder,12
1259,4,Peacock,10725,Filo Mix,4
1260,4,Peacock,10725,Pâté chinois,6
1261,4,Peacock,10726,Chef Anton's Cajun Seasoning,25
1262,4,Peacock,10726,Queso Cabrales,5
1263,2,Fuller,10727,Alice Mutton,20
1264,2,Fuller,10727,Gnocchi di nonna Alice,10
1265,2,Fuller,10727,Raclette Courdavault,10
1266,4,Peacock,10728,Nord-Ost Matjeshering,15
1267,4,Peacock,10728,Boston Crab Meat,6
1268,4,Peacock,10728,Pâté chinois,12
1269,4,Peacock,10728,Camembert Pierrot,15
1270,8,Callahan,10729,Chai,50
1271,8,Callahan,10729,Sir Rodney's Scones,30
1272,8,Callahan,10729,Valkoinen suklaa,40
1273,5,Buchanan,10730,Pavlova,15
1274,5,Buchanan,10730,Gorgonzola Telino,3
1275,5,Buchanan,10730,Louisiana Fiery Hot Pepper Sauce,10
1276,7,King,10731,Sir Rodney's Scones,40
1277,7,King,10731,Manjimup Dried Apples,30
1278,3,Leverling,10732,Lakkalikööri,20
1279,1,Davolio,10733,Tofu,16
1280,1,Davolio,10733,Rössle Sauerkraut,20
1281,1,Davolio,10733,Filo Mix,25
1282,2,Fuller,10734,Grandma's Boysenberry Spread,30
1283,2,Fuller,10734,Nord-Ost Matjeshering,15
1284,2,Fuller,10734,Lakkalikööri,20
1285,6,Suyama,10735,Sirop d'érable,20
1286,6,Suyama,10735,Original Frankfurter grüne Soße,2
1287,9,Dodsworth,10736,Louisiana Fiery Hot Pepper Sauce,40
1288,9,Dodsworth,10736,Rhönbräu Klosterbier,20
1289,2,Fuller,10737,Konbu,4
1290,2,Fuller,10737,Jack's New England Clam Chowder,12
1291,2,Fuller,10738,Pavlova,3
1292,3,Leverling,10739,Inlagd Sill,6
1293,3,Leverling,10739,Filo Mix,18
1294,4,Peacock,10740,Rössle Sauerkraut,5
1295,4,Peacock,10740,Steeleye Stout,35
1296,4,Peacock,10740,Røgede sild,40
1297,4,Peacock,10740,Gnocchi di nonna Alice,14
1298,4,Peacock,10741,Chang,15
1299,3,Leverling,10742,Aniseed Syrup,20
1300,3,Leverling,10742,Camembert Pierrot,50
1301,3,Leverling,10742,Mozzarella di Giovanni,35
1302,1,Davolio,10743,Spegesild,28
1303,6,Suyama,10744,Boston Crab Meat,50
1304,9,Dodsworth,10745,Carnarvon Tigers,24
1305,9,Dodsworth,10745,Gula Malacca,16
1306,9,Dodsworth,10745,Raclette Courdavault,45
1307,9,Dodsworth,10745,Mozzarella di Giovanni,7
1308,1,Davolio,10746,Konbu,6
1309,1,Davolio,10746,Singaporean Hokkien Fried Mee,28
1310,1,Davolio,10746,Tarte au sucre,9
1311,1,Davolio,10746,Gudbrandsdalsost,40
1312,6,Suyama,10747,Gorgonzola Telino,8
1313,6,Suyama,10747,Jack's New England Clam Chowder,35
1314,6,Suyama,10747,Vegie-spread,9
1315,6,Suyama,10747,Gudbrandsdalsost,30
1316,3,Leverling,10748,Tunnbröd,44
1317,3,Leverling,10748,Boston Crab Meat,40
1318,3,Leverling,10748,Gnocchi di nonna Alice,28
1319,4,Peacock,10749,Gnocchi di nonna Alice,15
1320,4,Peacock,10749,Raclette Courdavault,6
1321,4,Peacock,10749,Lakkalikööri,10
1322,9,Dodsworth,10750,Tofu,5
1323,9,Dodsworth,10750,Røgede sild,40
1324,9,Dodsworth,10750,Raclette Courdavault,25
1325,3,Leverling,10751,Gumbär Gummibärchen,12
1326,3,Leverling,10751,Nord-Ost Matjeshering,30
1327,3,Leverling,10751,Valkoinen suklaa,20
1328,3,Leverling,10751,Röd Kaviar,15
1329,2,Fuller,10752,Chai,8
1330,2,Fuller,10752,Gudbrandsdalsost,3
1331,3,Leverling,10753,Røgede sild,4
1332,3,Leverling,10753,Longlife Tofu,5
1333,6,Suyama,10754,Boston Crab Meat,3
1334,4,Peacock,10755,Zaanse koeken,30
1335,4,Peacock,10755,Gnocchi di nonna Alice,30
1336,4,Peacock,10755,Ravioli Angelo,14
1337,4,Peacock,10755,Gudbrandsdalsost,25
1338,8,Callahan,10756,Carnarvon Tigers,21
1339,8,Callahan,10756,Inlagd Sill,20
1340,8,Callahan,10756,Scottish Longbreads,6
1341,8,Callahan,10756,Gudbrandsdalsost,20
1342,6,Suyama,10757,Sasquatch Ale,30
1343,6,Suyama,10757,Raclette Courdavault,7
1344,6,Suyama,10757,Tarte au sucre,30
1345,6,Suyama,10757,Wimmers gute Semmelknödel,24
1346,3,Leverling,10758,Gumbär Gummibärchen,20
1347,3,Leverling,10758,Filo Mix,60
1348,3,Leverling,10758,Outback Lager,40
1349,3,Leverling,10759,Mascarpone Fabioli,10
1350,4,Peacock,10760,NuNuCa Nuß-Nougat-Creme,12
1351,4,Peacock,10760,Schoggi Schokolade,40
1352,4,Peacock,10760,Ipoh Coffee,30
1353,5,Buchanan,10761,NuNuCa Nuß-Nougat-Creme,35
1354,5,Buchanan,10761,Rhönbräu Klosterbier,18
1355,3,Leverling,10762,Chartreuse verte,16
1356,3,Leverling,10762,Zaanse koeken,30
1357,3,Leverling,10762,Manjimup Dried Apples,28
1358,3,Leverling,10762,Gnocchi di nonna Alice,60
1359,3,Leverling,10763,Sir Rodney's Scones,40
1360,3,Leverling,10763,Gustaf's Knäckebröd,6
1361,3,Leverling,10763,Guaraná Fantástica,20
1362,6,Suyama,10764,Aniseed Syrup,20
1363,6,Suyama,10764,Chartreuse verte,130
1364,3,Leverling,10765,Louisiana Fiery Hot Pepper Sauce,80
1365,4,Peacock,10766,Chang,40
1366,4,Peacock,10766,Uncle Bob's Organic Dried Pears,35
1367,4,Peacock,10766,Scottish Longbreads,40
1368,4,Peacock,10767,Singaporean Hokkien Fried Mee,2
1369,3,Leverling,10768,Gustaf's Knäckebröd,4
1370,3,Leverling,10768,Gorgonzola Telino,50
1371,3,Leverling,10768,Camembert Pierrot,15
1372,3,Leverling,10768,Fløtemysost,12
1373,3,Leverling,10769,Jack's New England Clam Chowder,30
1374,3,Leverling,10769,Filo Mix,15
1375,3,Leverling,10769,Sirop d'érable,20
1376,3,Leverling,10769,Tarte au sucre,15
1377,8,Callahan,10770,Queso Cabrales,15
1378,9,Dodsworth,10771,Fløtemysost,16
1379,3,Leverling,10772,Thüringer Rostbratwurst,18
1380,3,Leverling,10772,Raclette Courdavault,25
1381,1,Davolio,10773,Alice Mutton,33
1382,1,Davolio,10773,Gorgonzola Telino,70
1383,1,Davolio,10773,Rhönbräu Klosterbier,7
1384,4,Peacock,10774,Gorgonzola Telino,2
1385,4,Peacock,10774,Louisiana Hot Spiced Okra,50
1386,7,King,10775,Ikura,6
1387,7,King,10775,Laughing Lumberjack Lager,3
1388,1,Davolio,10776,Gorgonzola Telino,16
1389,1,Davolio,10776,Singaporean Hokkien Fried Mee,12
1390,1,Davolio,10776,Røgede sild,27
1391,1,Davolio,10776,Manjimup Dried Apples,120
1392,7,King,10777,Singaporean Hokkien Fried Mee,20
1393,3,Leverling,10778,Jack's New England Clam Chowder,10
1394,3,Leverling,10779,Pavlova,20
1395,3,Leverling,10779,Tarte au sucre,20
1396,2,Fuller,10780,Outback Lager,35
1397,2,Fuller,10780,Original Frankfurter grüne Soße,15
1398,2,Fuller,10781,Tourtière,3
1399,2,Fuller,10781,Gnocchi di nonna Alice,20
1400,2,Fuller,10781,Longlife Tofu,35
1401,9,Dodsworth,10782,Gorgonzola Telino,1
1402,4,Peacock,10783,Gorgonzola Telino,10
1403,4,Peacock,10783,Côte de Blaye,5
1404,4,Peacock,10784,Inlagd Sill,30
1405,4,Peacock,10784,Chartreuse verte,2
1406,4,Peacock,10784,Mozzarella di Giovanni,30
1407,1,Davolio,10785,Ikura,10
1408,1,Davolio,10785,Rhönbräu Klosterbier,10
1409,8,Callahan,10786,Northwoods Cranberry Sauce,30
1410,8,Callahan,10786,Nord-Ost Matjeshering,15
1411,8,Callahan,10786,Rhönbräu Klosterbier,42
1412,2,Fuller,10787,Chang,15
1413,2,Fuller,10787,Thüringer Rostbratwurst,20
1414,1,Davolio,10788,Teatime Chocolate Biscuits,50
1415,1,Davolio,10788,Rhönbräu Klosterbier,40
1416,1,Davolio,10789,Carnarvon Tigers,30
1417,1,Davolio,10789,Steeleye Stout,15
1418,1,Davolio,10789,Vegie-spread,30
1419,1,Davolio,10789,Scottish Longbreads,18
1420,6,Suyama,10790,Uncle Bob's Organic Dried Pears,3
1421,6,Suyama,10790,Gnocchi di nonna Alice,20
1422,6,Suyama,10791,Thüringer Rostbratwurst,14
1423,6,Suyama,10791,Jack's New England Clam Chowder,20
1424,1,Davolio,10792,Chang,10
1425,1,Davolio,10792,Tourtière,3
1426,1,Davolio,10792,Scottish Longbreads,15
1427,3,Leverling,10793,Jack's New England Clam Chowder,14
1428,3,Leverling,10793,Filo Mix,8
1429,6,Suyama,10794,Tofu,15
1430,6,Suyama,10794,Tourtière,6
1431,8,Callahan,10795,Pavlova,65
1432,8,Callahan,10795,Alice Mutton,35
1433,3,Leverling,10796,Gumbär Gummibärchen,21
1434,3,Leverling,10796,Gula Malacca,10
1435,3,Leverling,10796,Wimmers gute Semmelknödel,35
1436,3,Leverling,10796,Gudbrandsdalsost,24
1437,7,King,10797,Queso Cabrales,20
1438,2,Fuller,10798,Tarte au sucre,2
1439,2,Fuller,10798,Mozzarella di Giovanni,10
1440,9,Dodsworth,10799,Konbu,20
1441,9,Dodsworth,10799,Guaraná Fantástica,20
1442,9,Dodsworth,10799,Raclette Courdavault,25
1443,1,Davolio,10800,Queso Cabrales,50
1444,1,Davolio,10800,Manjimup Dried Apples,10
1445,1,Davolio,10800,Tourtière,7
1446,4,Peacock,10801,Alice Mutton,40
1447,4,Peacock,10801,Thüringer Rostbratwurst,20
1448,4,Peacock,10802,Nord-Ost Matjeshering,25
1449,4,Peacock,10802,Manjimup Dried Apples,30
1450,4,Peacock,10802,Pâté chinois,60
1451,4,Peacock,10802,Tarte au sucre,5
1452,4,Peacock,10803,Teatime Chocolate Biscuits,24
1453,4,Peacock,10803,NuNuCa Nuß-Nougat-Creme,15
1454,4,Peacock,10803,Raclette Courdavault,15
1455,6,Suyama,10804,Ikura,36
1456,6,Suyama,10804,Rössle Sauerkraut,24
1457,6,Suyama,10804,Maxilaku,4
1458,2,Fuller,10805,Sasquatch Ale,10
1459,2,Fuller,10805,Côte de Blaye,10
1460,3,Leverling,10806,Chang,20
1461,3,Leverling,10806,Louisiana Fiery Hot Pepper Sauce,2
1462,3,Leverling,10806,Longlife Tofu,15
1463,4,Peacock,10807,Boston Crab Meat,1
1464,2,Fuller,10808,Gnocchi di nonna Alice,20
1465,2,Fuller,10808,Lakkalikööri,50
1466,7,King,10809,Filo Mix,20
1467,2,Fuller,10810,Konbu,7
1468,2,Fuller,10810,NuNuCa Nuß-Nougat-Creme,5
1469,2,Fuller,10810,Outback Lager,5
1470,8,Callahan,10811,Teatime Chocolate Biscuits,15
1471,8,Callahan,10811,Tunnbröd,18
1472,8,Callahan,10811,Boston Crab Meat,30
1473,5,Buchanan,10812,Gorgonzola Telino,16
1474,5,Buchanan,10812,Mozzarella di Giovanni,40
1475,5,Buchanan,10812,Original Frankfurter grüne Soße,20
1476,1,Davolio,10813,Chang,12
1477,1,Davolio,10813,Spegesild,35
1478,3,Leverling,10814,Jack's New England Clam Chowder,20
1479,3,Leverling,10814,Ipoh Coffee,20
1480,3,Leverling,10814,Chocolade,8
1481,3,Leverling,10814,Sirop d'érable,30
1482,2,Fuller,10815,Geitost,16
1483,4,Peacock,10816,Côte de Blaye,30
1484,4,Peacock,10816,Tarte au sucre,20
1485,3,Leverling,10817,Gumbär Gummibärchen,40
1486,3,Leverling,10817,Côte de Blaye,30
1487,3,Leverling,10817,Boston Crab Meat,60
1488,3,Leverling,10817,Tarte au sucre,25
1489,7,King,10818,Mascarpone Fabioli,20
1490,7,King,10818,Jack's New England Clam Chowder,20
1491,2,Fuller,10819,Ipoh Coffee,7
1492,2,Fuller,10819,Rhönbräu Klosterbier,20
1493,3,Leverling,10820,Gnocchi di nonna Alice,30
1494,1,Davolio,10821,Steeleye Stout,20
1495,1,Davolio,10821,Manjimup Dried Apples,6
1496,6,Suyama,10822,Tarte au sucre,3
1497,6,Suyama,10822,Outback Lager,6
1498,5,Buchanan,10823,Queso Cabrales,20
1499,5,Buchanan,10823,Ravioli Angelo,15
1500,5,Buchanan,10823,Raclette Courdavault,40
1501,5,Buchanan,10823,Original Frankfurter grüne Soße,15
1502,8,Callahan,10824,Jack's New England Clam Chowder,12
1503,8,Callahan,10824,Outback Lager,9
1504,1,Davolio,10825,Gumbär Gummibärchen,12
1505,1,Davolio,10825,Perth Pasties,20
1506,6,Suyama,10826,Gorgonzola Telino,35
1507,6,Suyama,10826,Ravioli Angelo,15
1508,1,Davolio,10827,Ikura,15
1509,1,Davolio,10827,Chartreuse verte,21
1510,9,Dodsworth,10828,Sir Rodney's Marmalade,5
1511,9,Dodsworth,10828,Côte de Blaye,2
1512,9,Dodsworth,10829,Chang,10
1513,9,Dodsworth,10829,Northwoods Cranberry Sauce,20
1514,9,Dodsworth,10829,Konbu,10
1515,9,Dodsworth,10829,Camembert Pierrot,21
1516,4,Peacock,10830,Grandma's Boysenberry Spread,6
1517,4,Peacock,10830,Chartreuse verte,28
1518,4,Peacock,10830,Camembert Pierrot,30
1519,4,Peacock,10830,Scottish Longbreads,24
1520,3,Leverling,10831,Teatime Chocolate Biscuits,2
1521,3,Leverling,10831,Steeleye Stout,8
1522,3,Leverling,10831,Côte de Blaye,8
1523,3,Leverling,10831,Ipoh Coffee,9
1524,2,Fuller,10832,Konbu,3
1525,2,Fuller,10832,NuNuCa Nuß-Nougat-Creme,10
1526,2,Fuller,10832,Gula Malacca,16
1527,2,Fuller,10832,Wimmers gute Semmelknödel,3
1528,6,Suyama,10833,Uncle Bob's Organic Dried Pears,20
1529,6,Suyama,10833,Gorgonzola Telino,9
1530,6,Suyama,10833,Perth Pasties,9
1531,1,Davolio,10834,Thüringer Rostbratwurst,8
1532,1,Davolio,10834,Nord-Ost Matjeshering,20
1533,1,Davolio,10835,Raclette Courdavault,15
1534,1,Davolio,10835,Original Frankfurter grüne Soße,2
1535,7,King,10836,Gustaf's Knäckebröd,52
1536,7,King,10836,Steeleye Stout,6
1537,7,King,10836,Ravioli Angelo,24
1538,7,King,10836,Camembert Pierrot,60
1539,7,King,10836,Wimmers gute Semmelknödel,30
1540,9,Dodsworth,10837,Konbu,6
1541,9,Dodsworth,10837,Boston Crab Meat,25
1542,9,Dodsworth,10837,Zaanse koeken,40
1543,9,Dodsworth,10837,Lakkalikööri,21
1544,3,Leverling,10838,Chai,4
1545,3,Leverling,10838,Carnarvon Tigers,25
1546,3,Leverling,10838,Inlagd Sill,50
1547,3,Leverling,10839,Escargots de Bourgogne,30
1548,3,Leverling,10839,Mozzarella di Giovanni,15
1549,4,Peacock,10840,NuNuCa Nuß-Nougat-Creme,6
1550,4,Peacock,10840,Chartreuse verte,10
1551,5,Buchanan,10841,Ikura,16
1552,5,Buchanan,10841,Gnocchi di nonna Alice,30
1553,5,Buchanan,10841,Raclette Courdavault,50
1554,5,Buchanan,10841,Original Frankfurter grüne Soße,15
1555,1,Davolio,10842,Queso Cabrales,15
1556,1,Davolio,10842,Ipoh Coffee,5
1557,1,Davolio,10842,Scottish Longbreads,20
1558,1,Davolio,10842,Outback Lager,12
1559,4,Peacock,10843,Manjimup Dried Apples,4
1560,8,Callahan,10844,Gustaf's Knäckebröd,35
1561,8,Callahan,10845,Tunnbröd,70
1562,8,Callahan,10845,Steeleye Stout,25
1563,8,Callahan,10845,Singaporean Hokkien Fried Mee,42
1564,8,Callahan,10845,Escargots de Bourgogne,60
1565,8,Callahan,10845,Wimmers gute Semmelknödel,48
1566,2,Fuller,10846,Chef Anton's Cajun Seasoning,21
1567,2,Fuller,10846,Outback Lager,30
1568,2,Fuller,10846,Longlife Tofu,20
1569,4,Peacock,10847,Chai,80
1570,4,Peacock,10847,Teatime Chocolate Biscuits,12
1571,4,Peacock,10847,Gravad lax,60
1572,4,Peacock,10847,Røgede sild,36
1573,4,Peacock,10847,Camembert Pierrot,45
1574,4,Peacock,10847,Fløtemysost,55
1575,7,King,10848,Chef Anton's Gumbo Mix,30
1576,7,King,10848,Mishi Kobe,3
1577,9,Dodsworth,10849,Aniseed Syrup,49
1578,9,Dodsworth,10849,Gumbär Gummibärchen,18
1579,1,Davolio,10850,NuNuCa Nuß-Nougat-Creme,20
1580,1,Davolio,10850,Geitost,4
1581,1,Davolio,10850,Outback Lager,30
1582,5,Buchanan,10851,Chang,5
1583,5,Buchanan,10851,NuNuCa Nuß-Nougat-Creme,10
1584,5,Buchanan,10851,Ravioli Angelo,10
1585,5,Buchanan,10851,Raclette Courdavault,42
1586,8,Callahan,10852,Chang,15
1587,8,Callahan,10852,Alice Mutton,6
1588,8,Callahan,10852,Tarte au sucre,50
1589,9,Dodsworth,10853,Carnarvon Tigers,10
1590,3,Leverling,10854,Ikura,100
1591,3,Leverling,10854,Konbu,65
1592,3,Leverling,10855,Pavlova,50
1593,3,Leverling,10855,Gorgonzola Telino,14
1594,3,Leverling,10855,Gnocchi di nonna Alice,24
1595,3,Leverling,10855,Louisiana Fiery Hot Pepper Sauce,15
1596,3,Leverling,10856,Chang,20
1597,3,Leverling,10856,Singaporean Hokkien Fried Mee,20
1598,8,Callahan,10857,Aniseed Syrup,30
1599,8,Callahan,10857,Gumbär Gummibärchen,35
1600,8,Callahan,10857,Thüringer Rostbratwurst,10
1601,2,Fuller,10858,Uncle Bob's Organic Dried Pears,5
1602,2,Fuller,10858,Schoggi Schokolade,10
1603,2,Fuller,10858,Outback Lager,4
1604,1,Davolio,10859,Guaraná Fantástica,40
1605,1,Davolio,10859,Tourtière,35
1606,1,Davolio,10859,Wimmers gute Semmelknödel,30
1607,3,Leverling,10860,Manjimup Dried Apples,3
1608,3,Leverling,10860,Lakkalikööri,20
1609,4,Peacock,10861,Alice Mutton,42
1610,4,Peacock,10861,Carnarvon Tigers,20
1611,4,Peacock,10861,Sir Rodney's Scones,40
1612,4,Peacock,10861,Geitost,35
1613,4,Peacock,10861,Tarte au sucre,3
1614,8,Callahan,10862,Queso Cabrales,25
1615,8,Callahan,10862,Filo Mix,8
1616,4,Peacock,10863,Chai,20
1617,4,Peacock,10863,Escargots de Bourgogne,12
1618,4,Peacock,10864,Steeleye Stout,4
1619,4,Peacock,10864,Laughing Lumberjack Lager,15
1620,2,Fuller,10865,Côte de Blaye,60
1621,2,Fuller,10865,Chartreuse verte,80
1622,5,Buchanan,10866,Chang,21
1623,5,Buchanan,10866,Guaraná Fantástica,6
1624,5,Buchanan,10866,Nord-Ost Matjeshering,40
1625,6,Suyama,10867,Perth Pasties,3
1626,7,King,10868,Gumbär Gummibärchen,20
1627,7,King,10868,Steeleye Stout,30
1628,7,King,10868,Maxilaku,42
1629,5,Buchanan,10869,Chai,40
1630,5,Buchanan,10869,Queso Cabrales,10
1631,5,Buchanan,10869,Tunnbröd,50
1632,5,Buchanan,10869,Scottish Longbreads,20
1633,5,Buchanan,10870,Steeleye Stout,3
1634,5,Buchanan,10870,Manjimup Dried Apples,2
1635,9,Dodsworth,10871,Grandma's Boysenberry Spread,50
1636,9,Dodsworth,10871,Pavlova,12
1637,9,Dodsworth,10871,Alice Mutton,16
1638,5,Buchanan,10872,Pâté chinois,10
1639,5,Buchanan,10872,Tarte au sucre,20
1640,5,Buchanan,10872,Wimmers gute Semmelknödel,15
1641,5,Buchanan,10872,Louisiana Fiery Hot Pepper Sauce,21
1642,4,Peacock,10873,Sir Rodney's Scones,20
1643,4,Peacock,10873,Rössle Sauerkraut,3
1644,5,Buchanan,10874,Ikura,10
1645,4,Peacock,10875,Teatime Chocolate Biscuits,25
1646,4,Peacock,10875,Zaanse koeken,21
1647,4,Peacock,10875,Maxilaku,15
1648,7,King,10876,Spegesild,21
1649,7,King,10876,Wimmers gute Semmelknödel,20
1650,1,Davolio,10877,Pavlova,30
1651,1,Davolio,10877,Carnarvon Tigers,25
1652,4,Peacock,10878,Sir Rodney's Marmalade,20
1653,3,Leverling,10879,Boston Crab Meat,12
1654,3,Leverling,10879,Louisiana Fiery Hot Pepper Sauce,10
1655,3,Leverling,10879,Lakkalikööri,10
1656,7,King,10880,Tunnbröd,30
1657,7,King,10880,Sirop d'érable,30
1658,7,King,10880,Outback Lager,50
1659,4,Peacock,10881,Röd Kaviar,10
1660,4,Peacock,10882,Singaporean Hokkien Fried Mee,25
1661,4,Peacock,10882,Maxilaku,20
1662,4,Peacock,10882,Tourtière,32
1663,8,Callahan,10883,Guaraná Fantástica,8
1664,4,Peacock,10884,Sir Rodney's Scones,40
1665,4,Peacock,10884,Gnocchi di nonna Alice,21
1666,4,Peacock,10884,Louisiana Fiery Hot Pepper Sauce,12
1667,6,Suyama,10885,Chang,20
1668,6,Suyama,10885,Guaraná Fantástica,12
1669,6,Suyama,10885,Outback Lager,30
1670,6,Suyama,10885,Original Frankfurter grüne Soße,25
1671,1,Davolio,10886,Ikura,70
1672,1,Davolio,10886,Gorgonzola Telino,35
1673,1,Davolio,10886,Original Frankfurter grüne Soße,40
1674,8,Callahan,10887,NuNuCa Nuß-Nougat-Creme,5
1675,1,Davolio,10888,Chang,20
1676,1,Davolio,10888,Scottish Longbreads,18
1677,9,Dodsworth,10889,Queso Cabrales,40
1678,9,Dodsworth,10889,Côte de Blaye,40
1679,7,King,10890,Alice Mutton,15
1680,7,King,10890,Sasquatch Ale,10
1681,7,King,10890,Jack's New England Clam Chowder,14
1682,7,King,10891,Nord-Ost Matjeshering,15
1683,4,Peacock,10892,Raclette Courdavault,40
1684,9,Dodsworth,10893,Northwoods Cranberry Sauce,30
1685,9,Dodsworth,10893,Guaraná Fantástica,10
1686,9,Dodsworth,10893,Thüringer Rostbratwurst,24
1687,9,Dodsworth,10893,Nord-Ost Matjeshering,35
1688,9,Dodsworth,10893,Inlagd Sill,20
